50	50	50	50	1	0.99	100	0.277922078107	0.266702402929	
50	50	50	50	1	0.99	200	0.290667310199	0.279208447701	
50	50	50	50	1	0.99	300	0.289265432418	0.275638984568	
50	50	50	50	1	0.99	400	0.289014093601	0.275818863753	
50	50	50	50	1	0.9	100	0.271945805721	0.268827865228	
50	50	50	50	1	0.9	200	0.272008148605	0.26893057563	
50	50	50	50	1	0.9	300	0.272143094343	0.269149366392	
50	50	50	50	1	0.9	400	0.272167755481	0.269112275939	
100	100	100	100	0.1	0.999	100	0.268904142278	0.261134188097	0.251325895336
100	100	100	100	0.1	0.999	200	0.260323107684	0.252408805632	0.256766764588
100	100	100	100	0.1	0.999	300	0.255006668529	0.2515076797	0.252183554733
100	100	100	100	0.1	0.999	400	0.258528035861	0.250064556342	
100	100	100	100	0.1	0.99	100	0.271103776649	0.26651125506	
100	100	100	100	0.1	0.99	200	0.264385511438	0.259630929973	
100	100	100	100	0.1	0.99	300	0.262113785746	0.25709209548	
100	100	100	100	0.1	0.99	400	0.261311665613	0.256150908013	
100	100	100	100	0.1	0.9	100	0.280566258373	0.277852069836	
100	100	100	100	0.1	0.9	200	0.280565916044	0.277851705328	
100	100	100	100	0.1	0.9	300	0.280563677855	0.277849646083	
100	100	100	100	0.1	0.9	400	0.280564117194	0.277849681363	
100	100	100	100	0.5	0.999	100	0.255759424691	0.25188025893	
100	100	100	100	0.5	0.999	200	0.256613117854	0.249474597653	
100	100	100	100	0.5	0.999	300	0.250809249284	0.251164782364	0.252613043558
100	100	100	100	0.5	0.999	400	0.257922736575	0.251293108691	
100	100	100	100	0.5	0.99	100	0.276847068794	0.268480738195	
100	100	100	100	0.5	0.99	200	0.270365034994	0.258605181326	
100	100	100	100	0.5	0.99	300	0.289462890632	0.275025267777	
100	100	100	100	0.5	0.99	400	0.289112761199	0.274557863102	
100	100	100	100	0.5	0.9	100	0.274239317063	0.271886347413	
100	100	100	100	0.5	0.9	200	0.27424512925	0.27188682074	
100	100	100	100	0.5	0.9	300	0.274245129228	0.2718868207	
100	100	100	100	0.5	0.9	400	0.274234759846	0.271878092308	
100	100	100	100	1	0.999	100	0.305175332426	0.299693982292	
100	100	100	100	1	0.999	200	0.293434999273	0.282109140404	
100	100	100	100	1	0.999	300	0.256059259989	0.253456606978	
100	100	100	100	1	0.999	400	0.254346866304	0.251960786279	
100	100	100	100	1	0.99	100	0.293643774915	0.283360671624	
100	100	100	100	1	0.99	200	0.289828149168	0.277885320129	
100	100	100	100	1	0.99	300	0.28892497223	0.274734094763	
100	100	100	100	1	0.99	400	0.288599425011	0.273585293315	
100	100	100	100	1	0.9	100	0.268935288793	0.265740833351	
100	100	100	100	1	0.9	200	0.269014416006	0.265834560382	
100	100	100	100	1	0.9	300	0.268898653694	0.265721951117	
100	100	100	100	1	0.9	400	0.268907845989	0.265741221553	
